cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
5281654,Isorhamnetin,"Isorhamnetin|480-19-3|3-Methylquercetin|Isorhamnetol|3'-Methoxyquercetin|Quercetin 3'-methyl ether|3'-O-Methylquercetin|3'-Methoxy-3,4',5,7-tetrahydroxyflavone|3'-Methylquercetin|C.I. 75680|3-Methylquercetine|UNII-07X3IB4R4Z|4'-Methylquercetin|CCRIS 3791|3,5,7-Trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4H-chromen-4-one|3,4',5,7-Tetrahydroxy-3'-methoxyflavone|EINECS 207-545-5|Flavone, 3'-methoxy-3,4',5,7-tetrahydroxy-|BRN 0044723|3,5,7,4'-Tetrahydroxy-3'-methoxyflavone|CHEMBL379064|CHEBI:6052|07X3IB4R4Z|3,5,7-",316.260,C16H12O7,116.000,503.000,1.900,23,4,7,2,IZQSVPBOUDKVDZ-UHFFFAOYSA-N,"3,5,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)chromen-4-one",NULL,130846,13,"1469,1477,1479,1490,1766,1768,2101,2107,2112,2240,2241,2275,2313,2314,2315,2316,2322,2330,2451,2472,2517,2528,2546,2549,2551,38382,147515,265759,265760,265761,265762,265763,288326,338974,353590,353591,353598,353599,354608,354609,354610,355885,355887,355888,399340,399341,400608,404692,423636,434959,456317,485281,485290,502473,502474,502475,504327,504339,504444,504648,504845,504847,504891,515157,540267,540317,588453,588456,588579,588590,588795,588855,588856,602310,602332,616482,624137,624156,624178,624260,624",20050328,10.1002/1099-1573(200012)14:8&lt;638::aid-ptr681&gt;3.0.co;2-q|10.1002/ardp.19622950114|10.1002/ardp.19622950610|10.1002/ardp.19973300909|10.1002/bio.3082|10.1002/biof.5520120127|10.1002/biof.5520120128|10.1002/bmc.1188|10.1002/cbdv.200790018|10.1002/cbdv.201800129|10.1002/ddr.21301|10.1002/elps.200600392|10.1002/em.20251|10.1002/hlca.19490320143|10.1002/jat.1525|10.1002/jcb.22654|10.1002/jcb.23371|10.1002/jcb.24361|10.1002/jcb.25141|10.1002/jsfa.3029|10.1002/jsfa.3944|10.1002/jsfa.6317|10.1002/jssc.2005000
5281677,Pachypodol,"Pachypodol|33708-72-4|4',5-Dihydroxy-3,3',7-trimethoxyflavone|5,4'-dihydroxy-3,7,3'-trimethoxyflavone|Quercetin 3,7,3'-trimethyl ether|UNII-8AG6B2DMP5|NSC-168805|NSC 168805|8AG6B2DMP5|Ro 09-0179|CHEMBL165180|CHEBI:70007|3,7,3'-Quercetol trimethyl ether-5,4'-dihydroxy-|4H-1-Benzopyran-4-one, 5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-3,7-dimethoxy-|5-Hydroxy-2-(4-hydroxy-3-methoxy-phenyl)-3,7-dimethoxy-chromen-4-one|5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-3,7-dimethoxy-4H-chromen-4-one|SCHEMBL39280|DTXSID801873",344.300,C18H16O7,94.400,532.000,NULL,25,2,7,4,KQFUXLQBMQGNRT-UHFFFAOYSA-N,"5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-3,7-dimethoxychromen-4-one",NULL,59154,8,"162237,162238,162242,162244,162249,235260,319546,319548,378629,378630,378631,378632,378633,378634,404069,587298",20050326,10.1002/jcp.22481|10.1002/ptr.2539|10.1007/978-1-349-06930-9_6|10.1007/978-3-642-41027-7_2|10.1007/978-3-7091-6181-4_8|10.1007/BF00940856|10.1007/BF02969393|10.1007/s10600-009-9412-0|10.1007/s11101-014-9349-1|10.1007/s11120-007-9143-7|10.1016/0042-6822(92)90693-j|10.1021/acs.jafc.5b02842|10.1021/jf051897s|10.1021/jm00106a039|10.1021/np000124p|10.1021/np030195z|10.1021/np0704349|10.1021/np100797y|10.1021/np50001a002|10.1093/jac/18.supplement_b.11|10.1111/1348-0421.12261|10.1128/aac.22.4.611|10.1128/aac.27.4.
5281691,Rhamnetin,"Rhamnetin|90-19-7|beta-Rhamnocitrin|7-O-Methylquercetin|7-Methoxyquercetin|Quercetin 7-methyl ether|7-Methylquercetin|3,5,3',4'-Tetrahydroxy-7-methoxyflavone|3,3',4',5-Tetrahydroxy-7-methoxyflavone|7-O-Methyl Quercetin|C.I. 75690|2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-7-methoxy-4H-chromen-4-one|NSC 19802|.beta.-Rhamnocitrin|CCRIS 3792|UNII-71803L5F4S|NSC19802|EINECS 201-974-1|BRN 0047741|2-(3,4-Dihydroxyphenyl)-3,5-dihydroxy-7-methoxy-4H-1-benzopyran-4-one|CHEMBL312163|CHEBI:74992|MFCD00016931|NSC-19802|7180",316.260,C16H12O7,116.000,503.000,1.900,23,4,7,2,JGUZGNYPMHHYRK-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-7-methoxychromen-4-one",NULL,122654,12,"5,7,9,13,15,19,21,23,25,29,31,33,37,39,41,43,45,47,53,59,65,67,71,77,79,81,83,85,87,91,93,95,99,101,103,105,107,109,113,115,119,121,123,125,129,131,139,141,143,155,157,161,165,167,175,179,608,875,880,881,884,885,887,889,892,893,894,900,902,910,923,924,927,930,940,995,1030,1033,1379,1422,1452,1454,1457,1458,1460,1463,1467,1468,1469,1476,1477,1478,1479,1487,1490,1519,1549,1552,1637,1648,1766,1768,1865,1948,2101,2107,2112,2147,2314,2315,2451,2472,2517,2528,2546,2549,2551,93507,93508,144650,310882,334637,334638",20050326,10.1002/jcb.24423|10.1002/pca.630|10.1006/abbi.2001.2759|10.1007/3-540-30439-8_63|10.1007/3-540-37715-8_76|10.1007/978-0-387-70638-2_1790|10.1007/978-1-4614-0535-1_1|10.1007/978-1-4614-0535-1_255|10.1007/978-1-4614-4830-3_7|10.1007/978-1-4614-5857-9_26|10.1007/978-1-4615-1777-1_12|10.1007/978-1-4615-3430-3_8|10.1007/978-1-4615-5335-9_10|10.1007/978-1-4615-9561-8_5|10.1007/978-1-4684-4790-3_23|10.1007/978-1-4684-7218-9_4|10.1007/978-1-4684-7511-1_15|10.1007/978-1-4757-0274-3_5|10.1007/978-1-4757-9351-2_17|10
5484066,Peltatoside,"Peltatoside|23284-18-6|Quercetin-3-O-arabinoglucoside|EINECS 245-555-1|3-Arabinoglucosylquercetin|SCHEMBL3635414|DTXSID90945976|ZX-AFC002768|3-[(6-O-a-L-arabinopyranosyl-ss-D-glucopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-1-benzopyran-4-one|3-(6-O-(alpha-L-Arabinopyranosyl)-beta-D-glucopyranosyl) quercetin|ZINC150350774|3-((6-O-alpha-L-Arabinopyranosyl-beta-D-glucopyranosyl)oxy)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-1-benzopyran-4-one|FT-0638311|C-23308|Q63396313|2-(3,4-dihydroxyphenyl)-5,7",596.500,C26H28O16,266.000,993.000,NULL,42,10,16,6,YNMFDPCLPIMRFD-KSPKLRDJSA-N,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",NULL,1808,4,NULL,20050808,10.1007/978-94-007-7395-0_48|10.1007/s00240-014-0720-x|10.1007/s10886-007-9332-z|10.1007/s10930-008-9134-3|10.1007/s11011-019-00479-0|10.1007/s11626-999-0020-x|10.1007/s13197-013-1236-z|10.1007/s41061-019-0243-6|10.1055/s-0042-113386|10.1080/14786419.2014.885518
101499934,CID 101499934,Quercetin 3-O-feruloylsophoroside 7-O-glucoside,964.800,C43H48O25,400.000,1750.000,NULL,68,14,25,15,MNXXIEOIVDTRPN-URLYCQLSSA-N,"[(2R,3S,4S,5R,6S)-6-[(2S,3R,4S,5S,6R)-2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",NULL,0,0,NULL,20151218,NULL
101898478,CID 101898478,"Quercetin-5',8-disulfonate sodium",506.300,C15H8Na2O13S2,259.000,944.000,NULL,32,5,13,3,UNODOIAPPCCVGV-UHFFFAOYSA-L,"disodium;5,7-dihydroxy-2-(3-hydroxy-4-oxido-5-sulfophenyl)-4-oxo-8-sulfochromen-3-olate",NULL,0,0,NULL,20151218,NULL
102085574,CID 102085574,"quercetin 3-O-sophoroside-7-O-rhamnoside|64828-40-6|3-[2-O-(beta-D-Glucopyranosyl)-beta-D-glucopyranosyloxy]-5-hydroxy-7-(alpha-L-rhamnopyranosyloxy)-2-(3,4-dihydroxyphenyl)-4H-1-benzopyran-4-one",772.700,C33H40O21,345.000,1320.000,NULL,54,13,21,9,CAXLTZYEJPQCKD-SBQRELSASA-N,"3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",NULL,0,0,NULL,20151224,NULL
102317598,CID 102317598,"Quercetin 3-[6-O-(3,4-diacetylrhamnosyl)glucoside]",694.600,C31H34O18,278.000,1240.000,NULL,49,8,18,10,OILJXSBGQQNYAQ-MJCHJMPDSA-N,"[(2S,3S,4S,5R,6R)-4-acetyloxy-6-[[(2R,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-5-hydroxy-2-methyloxan-3-yl] acetate",NULL,0,0,NULL,20151225,NULL
102590518,CID 102590518,Quercetin-3-O-maltoside,624.500,C28H32O16,277.000,1040.000,NULL,44,11,16,7,QJFPITRVCIBARQ-PONFNDESSA-N,"3-[(2S,3R,4S,5S,6S)-3,4-dihydroxy-6-(hydroxymethyl)-5-[[(2R,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]methyl]oxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,256,1,NULL,20160104,NULL
133053374,CID 133053374,quercetin-3-O-pentosyl-7-O-hexoside,596.500,C26H28O16,266.000,993.000,NULL,42,10,16,6,RZVYTWRTBDNOPF-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-(4,5,6-trihydroxyoxan-2-yl)oxychromen-4-one",NULL,0,0,NULL,20180424,NULL
133562438,CID 133562438,quercetin 3-O-[2-O-(6-O-E-feruloyl)-beta-D-glucopyranosyl]-beta-D-galactopyranoside|448948-20-7,802.700,C37H38O20,321.000,1440.000,NULL,57,11,20,12,HUHCPMKLCPDUEY-YTLSZCBZSA-N,"[(2S,3R,4R,5S,6R)-6-[(2R,3S,4R,5S,6S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",NULL,256,1,NULL,20180525,NULL
139031038,CID 139031038,Quercetin 3-neohesperidoside-7-rhamnoside|Q23418553,756.700,C33H40O20,324.000,1300.000,NULL,53,12,20,8,WLPJMCCYDZFCBL-JJSAVOBRSA-N,"3-[(2S,3R,4S,5S,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",NULL,0,0,NULL,20190923,NULL
101274103,CID 101274103,Quercetin 3-(6'-O-oxayl)glucopyranoside,536.400,C23H20O15,250.000,951.000,NULL,38,8,15,7,KVEMVBNCKVUIPB-FTVHLUNLSA-N,"2-[[(2R,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-2-oxoacetic acid",NULL,0,0,NULL,20151218,NULL
102459359,CID 102459359,Quercetin pentaphosphate,702.130,C15H15O22P5,360.000,1300.000,NULL,42,10,22,11,TUFWPWBLAHSLFW-UHFFFAOYSA-N,"[2-(3,4-diphosphonooxyphenyl)-4-oxo-3,5-diphosphonooxychromen-7-yl] dihydrogen phosphate",NULL,1280,2,NULL,20151227,NULL
123131991,CID 123131991,"Boehmerin|Quercetin 3-(3''-0-acetyl)alpha-L-arabinofuranoside|54716-89-1|4H-1-Benzopyran-4-one, 3-((3-O-acetyl-alpha-L-arabinofuranosyl)oxy)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-",476.400,C22H20O12,192.000,814.000,NULL,34,6,12,6,RCFWRYSPIYCQHE-OPMXSGTGSA-N,"[(2S,3R,4R,5S)-5-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] acetate",NULL,784,3,NULL,20170103,10.1093/jxb/erp146|10.1093/jxb/erq189
129733711,CID 129733711,quercetin lactate,390.300,C18H14O10,174.000,661.000,NULL,28,6,10,4,LLZLROUPCRJKDF-UHFFFAOYSA-N,"[2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4-oxochromen-6-yl] 2-hydroxypropanoate",NULL,256,1,NULL,20170913,10.1007/978-1-4684-3372-2_18
129768783,CID 129768783,dihydro-quercetin pentahydrate,394.330,C15H22O12,132.000,428.000,NULL,27,10,12,1,CHJMELOFYGIFEG-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydrochromen-4-one;pentahydrate",NULL,256,1,NULL,20170913,10.1134/S1070363211010154
135397903,CID 135397903,"quercetin 3-O-(6""-O-malonyl)galactoside",548.400,C24H20O15-2,256.000,962.000,NULL,39,6,15,7,NBQPHANHNTWDML-YYYZAYPPSA-L,"3-[[(2R,3R,4S,5R,6S)-6-[5,7-dihydroxy-2-(3-hydroxy-4-oxidophenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoate",NULL,0,0,NULL,20190102,NULL
135398047,CID 135398047,"quercetin 3-O-beta-D-(1""-O-malonyl)-xylopyranoside",518.400,C23H18O14-2,235.000,914.000,NULL,37,5,14,6,GRZIKPQURDVTFV-CVZQEWGZSA-L,"3-[(2S,3R,4S,5R)-2-[5,7-dihydroxy-2-(3-hydroxy-4-oxidophenyl)-4-oxochromen-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-3-oxopropanoate",NULL,0,0,NULL,20190102,NULL
138756175,CID 138756175,"CHEBI:144096|3,7,3',4'-tetramethylquercetin(1-)|3,3',4',7-tetramethylquercetin(1-)|3,3',4',7-O-tetramethylquercetin(1-)|quercetin 3,3',4',7-tetramethyl ether(1-)|5-hydroxy-3,7,3',4'-tetramethoxyflavone(1-)|5-hydroxy-3,3',4',7-tetramethoxyflavone(1-)",357.300,C19H17O7-,86.300,546.000,NULL,26,0,7,5,HHGPYJLEJGNWJA-UHFFFAOYSA-M,"2-(3,4-dimethoxyphenyl)-3,7-dimethoxy-4-oxochromen-5-olate",NULL,528,2,NULL,20190801,NULL
101057532,CID 101057532,6-Glutathionyl-quercetin,607.500,C25H25N3O13S,312.000,1090.000,NULL,42,10,15,12,JMTOSOUOEFFQEC-QWRGUYRKSA-N,"(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-3-[2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4-oxochromen-6-yl]sulfanyl-1-oxopropan-2-yl]amino]-5-oxopentanoic acid",NULL,256,1,NULL,20151217,NULL
101209754,CID 101209754,Quercetin 3-O-beta-(2''-acetyl)galactopyranoside 7-O-alpha-arabinopyranoside,638.500,C28H30O17,272.000,1100.000,NULL,45,9,17,8,KHNQNAFACHGRJW-QHGCNJJSSA-N,"[(2S,3R,4S,5R,6R)-2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] acetate",NULL,0,0,NULL,20151218,NULL
101499932,CID 101499932,Quercetin 3-O-hydroxyferuloylsophoroside 7-O-glucoside,980.800,C43H48O26,421.000,1790.000,NULL,69,15,26,15,UFFLREHENUTDNJ-JOGVXUHASA-N,"[(2R,3S,4S,5R,6S)-6-[(2S,3R,4S,5S,6R)-2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxy-5-methoxyphenyl)prop-2-enoate",NULL,0,0,NULL,20151218,NULL
129639308,CID 129639308,quercetin sulfate,396.300,C15H8O11S,188.000,771.000,NULL,27,5,11,1,AAPSBNYSHFEWQF-UHFFFAOYSA-N,"4-(3,4-dihydroxyphenyl)-5,8,13-trihydroxy-11,11-dioxo-3,10,12-trioxa-11lambda6-thiatricyclo[7.3.1.02,7]trideca-1,4,7,9(13)-tetraen-6-one",NULL,1280,2,NULL,20170913,10.1007/978-1-4899-1778-2_7|10.1007/978-1-60327-029-8_5|10.1007/978-3-540-71524-5_41|10.1007/BF00198044|10.1007/s00217-010-1363-y|10.1007/s00394-014-0719-7|10.1007/s11094-014-1137-0|10.1007/s11892-011-0182-2|10.1007/s12272-014-0409-2|10.1186/s12864-017-3664-z|10.1186/s12870-016-0735-2|10.1186/s12918-016-0333-9|10.1186/s13048-019-0530-4|10.1186/s13578-020-00397-0|10.1186/s40494-014-0020-3|10.1186/s41021-016-0071-7
129757690,CID 129757690,galactopyranosyl quercetin,480.400,C21H20O13,238.000,819.000,NULL,34,10,13,3,ONSZHEMIMJAKQA-IKTLZFOISA-N,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-6-[(3R,4S,5R,6R)-2,3,4,5-tetrahydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",NULL,256,1,NULL,20170913,10.1134/S1068162010070010
129826674,CID 129826674,glucuronyl quercetin,478.400,C21H18O13,235.000,845.000,NULL,34,9,13,3,GPJKQTZLLXXQKI-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-6-(3,4,5,6-tetrahydroxyoxane-2-carbonyl)chromen-4-one",NULL,256,1,NULL,20170913,10.1007/s12257-010-0012-4
129835882,CID 129835882,quercetin caprylate,444.400,C23H24O9,154.000,706.000,NULL,32,5,9,9,SNPHVBHZJSZOSJ-UHFFFAOYSA-N,"[2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4-oxochromen-6-yl] octanoate",NULL,1280,2,NULL,20170913,10.1007/978-94-007-6443-9_9|10.1515/biolog-2015-0082
129849106,CID 129849106,rhamnosyl-di-hexosyl quercetin sulphate,914.700,C33H38O28S,477.000,1830.000,NULL,62,17,28,8,CWDGCYDHBBUDDZ-DMMYXMMVSA-N,"4-(3,4-dihydroxyphenyl)-13-hydroxy-11,11-dioxo-8-[2,3,4,5-tetrahydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-[2,3,4,5-tetrahydroxy-6-(hydroxymethyl)-3-[(3R,4R,5R,6S)-2,3,4,5-tetrahydroxy-6-methyloxan-2-yl]oxan-2-yl]oxy-3,10,12-trioxa-11lambda6-thiatricyclo[7.3.1.02,7]trideca-1(13),2(7),4,8-tetraen-6-one",NULL,256,1,NULL,20170913,10.1186/2251-6581-13-11
129868652,CID 129868652,glycidyl quercetin,358.300,C18H14O8,140.000,604.000,NULL,26,5,8,3,PEPNZOIZMFAXEI-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-6-(oxiran-2-ylmethyl)chromen-4-one",NULL,256,1,NULL,20170913,10.1007/s11224-015-0694-5
131751924,CID 131751924,Quercetin 7-glucuronide 3-rhamnoside,624.500,C27H28O17,283.000,1100.000,NULL,44,10,17,6,WKPJKGBJWOCOIM-UHFFFAOYSA-N,"6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxychromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",NULL,2816,3,NULL,20171122,NULL
131753092,CID 131753092,Quercetin 3-(6''-caffeoylsophorotrioside),950.800,C42H46O25,411.000,1740.000,NULL,67,15,25,14,XXCKFJNPDRDYOK-QHHAFSJGSA-N,"[6-[2-[2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",NULL,2816,3,NULL,20171122,NULL
131841538,CID 131841538,Quercetin 4'-glucuronide,476.300,C21H16O13-2,229.000,824.000,NULL,34,6,13,3,OUQZCILJSVDJFB-JENRNSKYSA-L,"(2S,3S,4S,5R,6S)-6-[4-(5,7-dihydroxy-3-oxido-4-oxochromen-2-yl)-2-hydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylate",NULL,0,0,NULL,20171213,NULL
132519418,CID 132519418,Quercetin 3-O-galactosyl-rhamnosyl-glucoside|J3.547.010G,772.700,C33H40O21,345.000,1320.000,NULL,54,13,21,9,MQXXKEBHYDWCDM-IBAACMEKSA-N,"3-[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,0,0,NULL,20180408,NULL
138911130,CID 138911130,"CHEBI:144438|quercetin 3-O-beta-D-glucosyl-(1-&gt;2)-beta-D-glucoside(1-)|2-(3,4-dihydroxyphenyl)-3-[(2-O-beta-D-glucopyranosyl-beta-D-glucopyranosyl)oxy]-5-hydroxy-4-oxo-4H-chromen-7-olate",625.500,C27H29O17-,289.000,1040.000,NULL,44,10,17,7,RDUAJIJVNHKTQC-UJECXLDQSA-M,"4-[3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-4-oxochromen-2-yl]-2-hydroxyphenolate",NULL,528,2,NULL,20190901,NULL
139031036,CID 139031036,Quercetin 3-rhamnoside-7-glucoside|Q23418549,610.500,C27H30O16,266.000,1020.000,NULL,43,10,16,6,MCTZMXCUYPDYNE-LWPDZHKTSA-N,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",NULL,0,0,NULL,20190923,NULL
100927067,CID 100927067,"Quercetin 3-(3-O,6-O-diacetylgalactoside)",548.400,C25H24O14,219.000,966.000,NULL,39,6,14,8,BLCDUEDQDVPFKV-WWQYCSPSSA-N,"[(2R,3S,4S,5R,6S)-4-acetyloxy-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,5-dihydroxyoxan-2-yl]methyl acetate",NULL,0,0,NULL,20151211,NULL
101261923,CID 101261923,Quercetin 3-O-[alpha-rhamnosyl(1-6)][beta-glucosyl(1-2)]-beta-glucoside-7-O-alpha-rhamnoside,918.800,C39H50O25,404.000,1610.000,NULL,64,15,25,11,ICFUKKCVAGXWMT-CUCSICAHSA-N,"3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",NULL,0,0,NULL,20151218,NULL
101712275,CID 101712275,Quercetin 7-glucoside 3-(6''-malonylglucoside),712.600,C30H32O20,329.000,1260.000,NULL,50,11,20,11,ZLQYEKDHCDLAGO-DDGSWIOPSA-N,"3-[[(2R,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid",NULL,0,0,NULL,20151218,NULL
101938467,CID 101938467,Quercetin 3-rhamnoside 3'-glucoside,612.500,C27H32O16,266.000,956.000,NULL,43,10,16,6,NDWJQYGHVPAHLI-RYYGWBBPSA-N,"5,7-dihydroxy-2-[4-hydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3-dihydrochromen-4-one",NULL,0,0,NULL,20151218,NULL
129713987,CID 129713987,trimethoxy quercetin,392.300,C18H16O10,144.000,607.000,NULL,28,4,10,5,HODYKICEMJKHOP-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6,8-dimethoxy-3-methylperoxychromen-4-one",NULL,1280,2,NULL,20170913,10.1007/978-3-030-31866-6_98|10.1007/s11703-007-0015-x
129867827,CID 129867827,cobalt-quercetin,345.170,C15H10CoO6,118.000,560.000,NULL,22,5,8,1,CEVREXJKTRRCKM-AZJSCORLSA-N,"cobalt(2+);(4Z)-4-[3-(3,4-dihydroxyphenyl)-1,2-dihydroxyprop-2-enylidene]-3-hydroxycyclohexa-2,5-dien-1-one",NULL,256,1,NULL,20170913,10.1007/s10895-013-1291-x
129897083,CID 129897083,"8-Trifluoromethyl-3,5,7,3',4'-O-Pentamethyl-Quercetin|2101206-91-9",440.400,C21H19F3O7,72.400,680.000,NULL,31,0,10,6,KTPZSCGLGSNACA-UHFFFAOYSA-N,"2-(3,4-dimethoxyphenyl)-3,5,7-trimethoxy-8-(trifluoromethyl)chromen-4-one",NULL,0,0,NULL,20170919,NULL
